latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
36.2428,37.0363,338.7,2.6,1.6,2004-07-07,1116,Aqua,MODIS,78,6.03,322.3,51.9,D,0
36.9862,40.7217,306.7,1.3,1.1,2004-07-07,1905,Terra,MODIS,58,6.03,295.6,8.3,N,0
36.0185,38.0087,309.7,2,1.4,2004-07-07,1905,Terra,MODIS,74,6.03,295.6,19.1,N,0
36.0142,37.9877,307.2,2,1.4,2004-07-07,1905,Terra,MODIS,64,6.03,294.9,15.5,N,0
36.9762,40.7245,314.3,1.3,1.1,2004-07-07,1905,Terra,MODIS,87,6.03,296.1,16.2,N,0
36.7945,38.4858,308,1.8,1.3,2004-07-07,1905,Terra,MODIS,66,6.03,297.1,12.6,N,0
36.7908,38.4668,313,1.8,1.3,2004-07-07,1905,Terra,MODIS,83,6.03,297.3,20.8,N,0
36.8021,38.4631,306.6,1.8,1.3,2004-07-07,1905,Terra,MODIS,60,6.03,296.4,10.5,N,0
36.8019,38.4779,319.4,1.8,1.3,2004-07-07,1905,Terra,MODIS,98,6.03,296.9,32.6,N,0
36.7981,38.459,310.1,1.8,1.3,2004-07-07,1905,Terra,MODIS,63,6.03,296.7,15,N,0
37.193,42.2577,326.5,1.1,1,2004-07-07,2318,Aqua,MODIS,100,6.03,295.6,27.2,N,0
37.1838,42.2554,324.8,1.1,1,2004-07-07,2318,Aqua,MODIS,100,6.03,294.5,24.9,N,0
37.1382,42.1486,316.7,1.1,1,2004-07-07,2318,Aqua,MODIS,93,6.03,296.2,15.7,N,0
37.1362,42.1606,305.8,1.1,1,2004-07-07,2318,Aqua,MODIS,64,6.03,295,6.6,N,0
36.7176,40.0614,315.8,1,1,2004-07-07,2318,Aqua,MODIS,92,6.03,292.7,14.1,N,0
36.9689,40.7168,333.3,2.3,1.5,2004-07-08,0844,Terra,MODIS,55,6.03,317.8,29.3,D,0
36.9343,40.6238,333.7,2.3,1.5,2004-07-08,0844,Terra,MODIS,57,6.03,316.2,32.1,D,0
36.9215,40.6195,335.6,2.3,1.5,2004-07-08,0844,Terra,MODIS,69,6.03,316.8,41.1,D,0
36.9249,40.6141,337.3,2.3,1.5,2004-07-08,0844,Terra,MODIS,68,6.03,316.8,49,D,2
36.783,40.116,336.2,1,1,2004-07-08,1021,Aqua,MODIS,72,6.03,321.1,10.3,D,0
35.8684,38.1768,346.6,1.3,1.1,2004-07-08,1021,Aqua,MODIS,88,6.03,320.3,38.9,D,0
36.8228,40.1898,338.1,1,1,2004-07-08,1021,Aqua,MODIS,76,6.03,323.4,13.7,D,0
36.7848,40.1275,336.5,1,1,2004-07-08,1021,Aqua,MODIS,67,6.03,321.4,10,D,2
36.7929,40.1905,308.7,1.7,1.3,2004-07-08,1948,Terra,MODIS,73,6.03,294.4,14.3,N,0
36.8312,40.3596,315.8,1.7,1.3,2004-07-08,1948,Terra,MODIS,92,6.03,295.7,27.4,N,0
36.8124,40.1493,307.5,1.7,1.3,2004-07-08,1948,Terra,MODIS,69,6.03,291.9,13,N,0
36.8428,40.3579,329.4,1.7,1.3,2004-07-08,1948,Terra,MODIS,100,6.03,295,59.7,N,0
36.8411,40.3386,307.6,1.7,1.3,2004-07-08,1948,Terra,MODIS,71,6.03,293.7,14,N,0
36.8615,40.4342,305.4,1.8,1.3,2004-07-08,1948,Terra,MODIS,63,6.03,294.3,11,N,0
35.5719,39.3107,306.5,1.4,1.2,2004-07-08,1948,Terra,MODIS,41,6.03,290.2,12.6,N,0
37.1587,42.1479,322.4,2.3,1.5,2004-07-08,1948,Terra,MODIS,100,6.03,295.9,59.2,N,0
37.1567,42.1221,316.5,2.3,1.5,2004-07-08,1948,Terra,MODIS,93,6.03,296.1,40.6,N,0
37.1561,42.1417,327.5,2.3,1.5,2004-07-08,1948,Terra,MODIS,100,6.03,296.2,78.7,N,0
37.0543,41.3383,305.8,2,1.4,2004-07-08,1948,Terra,MODIS,66,6.03,295.5,12.2,N,0
36.1389,40.8114,312.1,1.8,1.3,2004-07-08,1948,Terra,MODIS,83,6.03,298.1,19.1,N,0
36.7957,40.1967,312.1,1.7,1.3,2004-07-08,1948,Terra,MODIS,83,6.03,295,20.4,N,0
36.8036,40.1573,310,1.7,1.3,2004-07-08,1948,Terra,MODIS,78,6.03,294.4,15.9,N,0
35.1175,40.5592,316,1.2,1.1,2004-07-10,1935,Terra,MODIS,90,6.03,300,13.3,N,2
35.113,40.5215,311.7,1.2,1.1,2004-07-10,1935,Terra,MODIS,76,6.03,299.5,9.3,N,0
36.7981,40.2288,346.6,1.2,1.1,2004-07-10,1936,Terra,MODIS,100,6.03,299.3,67.6,N,0
36.6949,40.7488,307.9,1.2,1.1,2004-07-10,1936,Terra,MODIS,70,6.03,297.2,8.1,N,0
36.7997,40.2418,317.7,1.2,1.1,2004-07-10,1936,Terra,MODIS,95,6.03,297,17.6,N,0
36.7589,39.8963,308.8,1.1,1.1,2004-07-10,1936,Terra,MODIS,73,6.03,296.6,8.4,N,0
36.8408,40.3411,308.9,1.2,1.1,2004-07-10,1936,Terra,MODIS,73,6.03,295.1,9.3,N,0
36.9244,40.6201,305.6,1.2,1.1,2004-07-10,1936,Terra,MODIS,57,6.03,295,7.1,N,0
36.9645,40.448,307.5,1.2,1.1,2004-07-10,1936,Terra,MODIS,66,6.03,296,8.4,N,0
36.963,40.4346,306.9,1.2,1.1,2004-07-10,1936,Terra,MODIS,64,6.03,296.1,7.6,N,2
36.8405,40.2479,308.1,2.2,1.4,2004-07-10,2349,Aqua,MODIS,73,6.03,292.8,27.8,N,0
36.8457,40.224,314.8,2.2,1.4,2004-07-10,2349,Aqua,MODIS,90,6.03,293.5,42.9,N,0
36.8463,40.2194,309.9,2.2,1.4,2004-07-10,2349,Aqua,MODIS,78,6.03,293.2,29.7,N,0
36.8412,40.2434,314.2,2.2,1.4,2004-07-10,2349,Aqua,MODIS,89,6.03,293.4,40.8,N,0
32.7427,36.2795,348.8,1,1,2004-07-11,1051,Aqua,MODIS,91,6.03,320.1,36.6,D,0
36.1443,40.8085,308,3.1,1.7,2004-07-11,1840,Terra,MODIS,69,6.03,295.6,37.2,N,0
36.7318,40.7665,306.3,3,1.7,2004-07-11,1841,Terra,MODIS,68,6.03,295.9,29.2,N,0
36.8611,40.384,312.3,3.2,1.7,2004-07-11,1841,Terra,MODIS,84,6.03,293.4,58.7,N,0
36.8589,40.3797,311.3,3.2,1.7,2004-07-11,1841,Terra,MODIS,82,6.03,293.4,55.2,N,0
36.7831,38.5189,310.2,4.2,1.9,2004-07-11,1841,Terra,MODIS,79,6.03,292.7,66,N,0
36.7868,38.5129,308.4,4.2,1.9,2004-07-11,1841,Terra,MODIS,75,6.03,292.6,61.1,N,0
36.6587,40.7669,301.7,1.5,1.2,2004-07-11,2254,Aqua,MODIS,44,6.03,291.5,8.7,N,0
36.99,40.5062,303.4,1.6,1.2,2004-07-11,2254,Aqua,MODIS,55,6.03,289.9,12.1,N,0
36.9858,40.4335,304.8,1.6,1.2,2004-07-11,2254,Aqua,MODIS,62,6.03,290.2,13.8,N,0
36.6604,40.7501,301.3,1.5,1.2,2004-07-11,2254,Aqua,MODIS,39,6.03,290.9,8,N,0
35.1169,40.5678,306,1.5,1.2,2004-07-11,2254,Aqua,MODIS,66,6.03,295.2,11.6,N,2
36.6888,40.0479,339.2,1.1,1,2004-07-12,0820,Terra,MODIS,78,6.03,319.8,19.3,D,0
36.9199,40.74,335.2,1.1,1,2004-07-12,0820,Terra,MODIS,64,6.03,320.3,12.4,D,0
36.8838,38.1844,334.9,1,1,2004-07-12,0820,Terra,MODIS,70,6.03,323.3,9.4,D,0
36.4627,38.897,308.3,1,1,2004-07-12,1923,Terra,MODIS,72,6.03,297.7,6.5,N,0
35.1147,40.5632,312.2,1,1,2004-07-12,1923,Terra,MODIS,82,6.03,298.7,9.3,N,2
36.461,38.8857,321.4,1,1,2004-07-12,1923,Terra,MODIS,100,6.03,298.7,17.7,N,0
36.7036,40.2597,304.4,1,1,2004-07-12,1923,Terra,MODIS,59,6.03,294.4,4.9,N,0
36.7106,39.612,308.9,1,1,2004-07-12,1923,Terra,MODIS,74,6.03,295.7,8,N,0
36.8403,40.3144,319.3,1,1,2004-07-12,1923,Terra,MODIS,98,6.03,295.4,16.4,N,0
36.9267,40.4028,307.4,1,1,2004-07-12,1923,Terra,MODIS,69,6.03,291.5,7.8,N,0
36.9252,40.3917,303.8,1,1,2004-07-12,1923,Terra,MODIS,52,6.03,291.9,5.5,N,0
36.9016,40.2256,318.7,1,1,2004-07-12,1923,Terra,MODIS,97,6.03,295.5,15.6,N,0
36.7538,39.9642,313.2,1.4,1.2,2004-07-12,2336,Aqua,MODIS,87,6.03,294.4,18.8,N,0
36.9063,40.4529,323.7,4.3,1.9,2004-07-13,0903,Terra,MODIS,48,6.03,310.1,49.2,D,0
36.6295,38.9358,351,1.1,1,2004-07-13,1040,Aqua,MODIS,93,6.03,320.7,40.9,D,2
37.0156,40.5411,337.4,1.2,1.1,2004-07-13,1040,Aqua,MODIS,75,6.03,319.4,18.8,D,0
36.9281,40.3622,301.9,2.5,1.5,2004-07-13,2241,Aqua,MODIS,45,6.03,290.8,19.3,N,0
37.2342,42.253,348.1,1,1,2004-07-14,0808,Terra,MODIS,90,6.03,324.8,30.3,D,0
37.2359,42.2418,337.7,1,1,2004-07-14,0808,Terra,MODIS,70,6.03,323.3,10,D,0
36.9797,40.7172,340,1,1,2004-07-14,0808,Terra,MODIS,80,6.03,324.9,16,D,0
36.8337,40.4692,330.3,3.1,1.7,2004-07-14,0945,Aqua,MODIS,65,6.03,316.7,42.5,D,0
37.0057,42.1568,344.1,2.4,1.5,2004-07-14,0945,Aqua,MODIS,88,6.03,319.7,89.7,D,0
36.9998,42.1303,357.6,2.4,1.5,2004-07-14,0945,Aqua,MODIS,98,6.03,321,198.9,D,0
37.2124,42.321,341,1,1,2004-07-14,1911,Terra,MODIS,100,6.03,299,43.7,N,0
37.136,41.8224,309.1,1,1,2004-07-14,1911,Terra,MODIS,73,6.03,298.1,6.2,N,0
36.8305,40.0809,316.5,1.2,1.1,2004-07-14,1911,Terra,MODIS,92,6.03,297.5,15.2,N,0
36.8283,40.0678,307.1,1.2,1.1,2004-07-14,1911,Terra,MODIS,61,6.03,296.9,6,N,0
37.2141,42.3323,349.3,1,1,2004-07-14,1911,Terra,MODIS,100,6.03,302,59.4,N,0
37.2214,42.3189,309.3,1,1,2004-07-14,1911,Terra,MODIS,76,6.03,296.4,6.9,N,0
37.2231,42.3302,313.7,1,1,2004-07-14,1911,Terra,MODIS,87,6.03,297.5,9.9,N,0
35.115,40.5597,316.2,1.2,1.1,2004-07-14,1911,Terra,MODIS,90,6.03,300,14.8,N,2
37.1843,42.2578,310.2,1,1,2004-07-14,1911,Terra,MODIS,78,6.03,294.6,8,N,0
36.1427,40.8155,311.8,1.1,1.1,2004-07-14,2324,Aqua,MODIS,83,6.03,296.4,11.7,N,0
37.1903,42.2593,302.1,1.3,1.1,2004-07-14,2324,Aqua,MODIS,47,6.03,291.3,6.8,N,0
37.1878,42.2732,304.3,1.3,1.1,2004-07-14,2324,Aqua,MODIS,59,6.03,291.1,8.6,N,0
37.177,42.1614,308,1.2,1.1,2004-07-14,2324,Aqua,MODIS,73,6.03,294.5,10.6,N,0
36.1405,40.8278,306.6,1.1,1.1,2004-07-14,2324,Aqua,MODIS,69,6.03,296.1,7.4,N,0
36.8431,40.4024,339.9,1,1,2004-07-15,1027,Aqua,MODIS,80,6.03,320.6,22.7,D,0
35.1752,36.8913,328.4,1.3,1.1,2004-07-15,1027,Aqua,MODIS,48,6.03,315.8,7.8,D,0
36.9226,40.3094,353.2,1,1,2004-07-15,1027,Aqua,MODIS,95,6.03,317.9,48.9,D,0
36.7334,38.5627,335.3,1,1,2004-07-15,1028,Aqua,MODIS,73,6.03,317.3,15.2,D,0
37.1413,41.8461,358.1,1.1,1,2004-07-15,1028,Aqua,MODIS,98,6.03,329.5,51.4,D,0
37.1428,41.8577,361.8,1.1,1,2004-07-15,1028,Aqua,MODIS,100,6.03,328.7,62.8,D,0
36.1455,40.8211,308.7,2.3,1.5,2004-07-15,1954,Terra,MODIS,75,6.03,296.6,24.1,N,0
36.8448,40.1751,302.1,2.1,1.4,2004-07-15,1954,Terra,MODIS,47,6.03,290.8,13.8,N,0
36.9114,40.8919,303,3.7,1.8,2004-07-15,2229,Aqua,MODIS,52,6.03,292.2,37.5,N,0
37.1455,42.1585,334.1,1.1,1,2004-07-16,0755,Terra,MODIS,67,6.03,321.3,12.3,D,0
35.7261,36.2173,330.1,1.8,1.3,2004-07-16,1110,Aqua,MODIS,67,6.03,302,46.8,D,0
35.731,36.2031,326.6,1.8,1.3,2004-07-16,1110,Aqua,MODIS,49,6.03,302.1,36.9,D,0
35.7327,36.2214,327.6,1.8,1.3,2004-07-16,1110,Aqua,MODIS,56,6.03,301.5,38.9,D,0
36.9411,40.353,318.2,1.7,1.3,2004-07-16,1859,Terra,MODIS,96,6.03,294,32.8,N,2
36.8797,40.397,317.4,1.7,1.3,2004-07-16,1859,Terra,MODIS,95,6.03,293.5,29.9,N,0
36.9078,40.3633,304.6,1.7,1.3,2004-07-16,1859,Terra,MODIS,60,6.03,293,12,N,0
36.8757,40.4364,308.4,1.6,1.3,2004-07-16,1859,Terra,MODIS,74,6.03,293.6,15.6,N,0
37.0623,40.6314,309.2,1,1,2004-07-16,2312,Aqua,MODIS,77,6.03,290.4,9.4,N,0
36.7265,40.1282,300.2,1,1,2004-07-16,2312,Aqua,MODIS,22,6.03,290.1,4.3,N,0
36.7887,40.2065,301.2,1,1,2004-07-16,2312,Aqua,MODIS,38,6.03,290,5.1,N,0
36.8135,40.3632,318.8,1,1,2004-07-16,2312,Aqua,MODIS,97,6.03,291.3,17.7,N,0
36.8151,40.3519,303.2,1,1,2004-07-16,2312,Aqua,MODIS,54,6.03,290.6,5.7,N,0
36.8709,40.4168,331.3,1.8,1.3,2004-07-17,0838,Terra,MODIS,55,6.03,314,23.9,D,0
36.762,40.2516,336.9,1.8,1.3,2004-07-17,0838,Terra,MODIS,75,6.03,314.6,40,D,0
36.5821,37.1191,335.2,1.2,1.1,2004-07-17,0839,Terra,MODIS,76,6.03,315.7,19.2,D,0
36.5827,37.1259,341.5,1.2,1.1,2004-07-17,0839,Terra,MODIS,85,6.03,315.8,31.6,D,0
36.5798,37.1325,330.2,1.2,1.1,2004-07-17,0839,Terra,MODIS,65,6.03,315.4,9.9,D,0
36.8167,40.1743,348.5,1.2,1.1,2004-07-17,1015,Aqua,MODIS,90,6.03,316.7,49.6,D,0
35.1195,40.5629,309.8,1.4,1.2,2004-07-17,1941,Terra,MODIS,71,6.03,298.6,9.7,N,2
36.703,39.637,306.5,1.3,1.1,2004-07-17,1942,Terra,MODIS,63,6.03,294.5,7.4,N,0
37.173,42.311,309.3,1.9,1.3,2004-07-17,1942,Terra,MODIS,32,6.03,290.3,20.9,N,0
36.9117,40.5839,316,1.5,1.2,2004-07-17,1942,Terra,MODIS,92,6.03,295.7,21.3,N,0
36.9133,40.6003,315.9,1.5,1.2,2004-07-17,1942,Terra,MODIS,91,6.03,295.1,21.5,N,0
36.7026,39.6457,306.2,1.3,1.1,2004-07-17,1942,Terra,MODIS,62,6.03,294.5,7.4,N,0
36.7851,38.5484,338.4,1.7,1.3,2004-07-18,1058,Aqua,MODIS,78,6.03,323.7,28.4,D,0
36.8444,40.5062,303.8,2.5,1.5,2004-07-18,1847,Terra,MODIS,53,6.03,293.8,18.7,N,0
35.1177,40.5687,307.2,1.2,1.1,2004-07-18,2300,Aqua,MODIS,71,6.03,295.6,10,N,2
36.8284,41.4944,314,1.2,1.1,2004-07-18,2300,Aqua,MODIS,88,6.03,293.7,15.7,N,0
36.8269,41.5074,312.2,1.2,1.1,2004-07-18,2300,Aqua,MODIS,84,6.03,294,13.9,N,0
36.016,38.7673,327.9,1.1,1,2004-07-19,0826,Terra,MODIS,22,6.03,315.3,8.2,D,0
36.78,38.458,336.5,1.1,1,2004-07-19,0826,Terra,MODIS,55,6.03,321.4,10.5,D,0
36.789,38.4603,341.2,1.1,1,2004-07-19,0826,Terra,MODIS,82,6.03,322.7,19.7,D,0
36.8563,40.5452,334.2,1.3,1.1,2004-07-19,0826,Terra,MODIS,67,6.03,316,17.9,D,0
36.856,40.551,335.9,1.3,1.1,2004-07-19,0826,Terra,MODIS,72,6.03,315.2,20.7,D,0
36.9096,40.3668,332,1.2,1.1,2004-07-19,0826,Terra,MODIS,58,6.03,317,17.1,D,0
36.7468,38.2051,334.6,1,1,2004-07-19,0826,Terra,MODIS,68,6.03,321.4,11,D,0
36.0657,36.741,334.3,1,1,2004-07-19,0827,Terra,MODIS,75,6.03,317.8,15.4,D,0
36.8145,40.2149,335.7,1.7,1.3,2004-07-19,1003,Aqua,MODIS,70,6.03,320.2,29.7,D,0
36.8636,38.3826,338.2,2.2,1.4,2004-07-19,1003,Aqua,MODIS,77,6.03,322.3,41.6,D,0
36.8034,40.2185,335.5,1.7,1.3,2004-07-19,1003,Aqua,MODIS,67,6.03,317.2,30.1,D,0
36.8624,38.3785,335.7,2.2,1.4,2004-07-19,1003,Aqua,MODIS,72,6.03,322.5,34.2,D,0
36.9056,40.8793,309.8,1.1,1,2004-07-19,1929,Terra,MODIS,77,6.03,297.4,8.1,N,0
35.3816,40.4439,306.3,1,1,2004-07-19,1929,Terra,MODIS,66,6.03,296.1,6.5,N,0
35.1121,40.5623,315.1,1,1,2004-07-19,1929,Terra,MODIS,90,6.03,298.5,12.6,N,2
36.7472,39.9928,316.5,1,1,2004-07-19,1929,Terra,MODIS,93,6.03,297,13.4,N,0
36.7457,39.9814,314.6,1,1,2004-07-19,1929,Terra,MODIS,89,6.03,296.7,11.6,N,0
36.9146,40.3544,317.4,1.1,1,2004-07-19,1930,Terra,MODIS,95,6.03,293.1,16.3,N,0
36.936,40.4642,309,1.1,1,2004-07-19,1930,Terra,MODIS,73,6.03,293.5,8.2,N,0
36.9375,40.476,311.5,1.1,1,2004-07-19,1930,Terra,MODIS,81,6.03,294.6,10,N,0
36.7043,39.6389,307.1,1.6,1.3,2004-07-19,2343,Aqua,MODIS,70,6.03,290.3,17.7,N,0
36.0579,36.7403,338.9,1,1,2004-07-20,1046,Aqua,MODIS,78,6.03,323,15.6,D,0
36.9536,40.5411,305.9,3.8,1.8,2004-07-20,1835,Terra,MODIS,66,6.03,295.2,40,N,0
36.9597,40.5334,306.3,3.8,1.8,2004-07-20,1835,Terra,MODIS,67,6.03,294.4,42.1,N,0
36.8315,40.5755,333.7,1,1,2004-07-21,0814,Terra,MODIS,65,6.03,319.8,10.4,D,0
36.702,39.5216,335.7,1,1,2004-07-21,0814,Terra,MODIS,71,6.03,317.7,13.7,D,0
35.1611,36.3781,351.6,1.2,1.1,2004-07-21,0815,Terra,MODIS,94,6.03,315.2,58.1,D,0
35.1626,36.3656,360.8,1.2,1.1,2004-07-21,0815,Terra,MODIS,100,6.03,315.5,87.4,D,0
35.1115,40.5638,313.1,1.1,1,2004-07-21,1917,Terra,MODIS,82,6.03,299.8,9.3,N,2
36.7985,40.4617,307.9,1,1,2004-07-21,1917,Terra,MODIS,69,6.03,296.5,6.5,N,0
36.7775,40.2654,309.3,1,1,2004-07-21,1917,Terra,MODIS,73,6.03,295.8,7.2,N,0
36.8922,40.4095,305.6,1,1,2004-07-21,1917,Terra,MODIS,57,6.03,294.7,5.3,N,0
36.9795,40.8621,307.6,1,1,2004-07-21,1917,Terra,MODIS,65,6.03,296.6,5.6,N,0
36.8996,40.3421,329.4,1,1,2004-07-21,1917,Terra,MODIS,100,6.03,296.8,28.2,N,0
36.8979,40.3307,305.8,1,1,2004-07-21,1917,Terra,MODIS,58,6.03,295,5.4,N,0
34.6063,37.9071,303.5,1.1,1,2004-07-21,2331,Aqua,MODIS,55,6.03,291.3,6.5,N,0
35.1195,40.5643,306.9,1.3,1.1,2004-07-21,2331,Aqua,MODIS,70,6.03,296.7,8.7,N,2
33.2442,36.066,333.7,1.3,1.1,2004-07-22,1033,Aqua,MODIS,71,6.03,317.9,18,D,0
36.3539,39.558,335.8,1,1,2004-07-22,1033,Aqua,MODIS,71,6.03,317.9,12,D,0
35.6704,35.8395,330.6,1.2,1.1,2004-07-22,1033,Aqua,MODIS,73,6.03,298,26.7,D,0
34.6802,38.6218,311,2,1.4,2004-07-22,2000,Terra,MODIS,81,6.03,294.9,25,N,0
36.7546,39.9567,308.1,2.6,1.5,2004-07-22,2000,Terra,MODIS,73,6.03,295.4,26.6,N,0
36.8187,40.1333,301.9,3.3,1.7,2004-07-22,2235,Aqua,MODIS,45,6.03,291.2,25.6,N,0
36.8164,40.1381,302.3,3.3,1.7,2004-07-22,2235,Aqua,MODIS,48,6.03,291.1,25.8,N,0
36.5077,38.8313,309.5,1.7,1.3,2004-07-23,1905,Terra,MODIS,76,6.03,298.2,14.2,N,0
36.5052,38.8265,310.6,1.7,1.3,2004-07-23,1905,Terra,MODIS,80,6.03,298.2,14.9,N,0
36.8085,40.1638,305.2,1.4,1.2,2004-07-23,1905,Terra,MODIS,59,6.03,294.4,8.7,N,0
36.9531,40.3853,302.7,1.4,1.2,2004-07-23,1905,Terra,MODIS,41,6.03,292.7,7.5,N,0
36.9353,40.6277,309.7,1.3,1.1,2004-07-23,1905,Terra,MODIS,76,6.03,293.3,12.6,N,0
35.1125,40.5661,310.3,1.4,1.2,2004-07-23,1905,Terra,MODIS,75,6.03,299,11.8,N,2
36.9437,41.4972,305.5,1.2,1.1,2004-07-23,1905,Terra,MODIS,61,6.03,293.9,7.1,N,0
36.7314,40.1918,308.9,1.4,1.2,2004-07-23,1905,Terra,MODIS,74,6.03,297,10.4,N,0
35.1169,40.5704,308.3,1,1,2004-07-23,2319,Aqua,MODIS,74,6.03,296.4,7.3,N,2
34.8738,41.0417,312.9,1.1,1,2004-07-23,2319,Aqua,MODIS,86,6.03,297.1,10.3,N,0
37.082,40.7484,334.3,1,1,2004-07-24,1021,Aqua,MODIS,64,6.03,320.6,7.7,D,0
36.8876,40.326,375.4,1,1,2004-07-24,1021,Aqua,MODIS,100,6.03,319.7,119.7,D,0
36.8858,40.3146,348.5,1,1,2004-07-24,1021,Aqua,MODIS,90,6.03,320.8,40,D,0
37.1949,42.2883,342.7,1,1,2004-07-24,1021,Aqua,MODIS,84,6.03,321.8,26.6,D,0
37.0071,40.9873,336.3,1,1,2004-07-24,1021,Aqua,MODIS,43,6.03,320.4,9.6,D,0
37.0055,40.9761,338.2,1,1,2004-07-24,1021,Aqua,MODIS,60,6.03,321.1,12.9,D,0
37.1837,42.0781,347.8,1,1,2004-07-24,1021,Aqua,MODIS,90,6.03,318.4,34.2,D,0
37.0802,40.7371,336,1,1,2004-07-24,1021,Aqua,MODIS,72,6.03,322.2,10.4,D,0
35.1131,40.5665,308.3,1.7,1.3,2004-07-24,1947,Terra,MODIS,72,6.03,297.4,13.9,N,2
36.8116,38.1882,317.8,1.3,1.1,2004-07-24,1948,Terra,MODIS,96,6.03,294.6,21.6,N,0
36.9472,41.5494,303.6,2.1,1.4,2004-07-24,1948,Terra,MODIS,56,6.03,293.5,15.6,N,0
36.9482,41.5427,307.2,2.1,1.4,2004-07-24,1948,Terra,MODIS,71,6.03,293.2,22,N,0
36.8039,38.196,323.5,1.3,1.1,2004-07-24,1948,Terra,MODIS,100,6.03,295.5,29.7,N,0
36.8131,38.2027,309.8,1.3,1.1,2004-07-24,1948,Terra,MODIS,78,6.03,295.1,12,N,0
36.8685,40.8303,320,1.9,1.4,2004-07-25,1853,Terra,MODIS,100,6.03,295,44.4,N,0
36.7474,40.2941,306,1.1,1.1,2004-07-25,2306,Aqua,MODIS,66,6.03,293.6,8.1,N,0
35.1182,40.5639,307.2,1.1,1,2004-07-25,2306,Aqua,MODIS,70,6.03,295.8,7.5,N,2
35.9265,40.5234,332,1.6,1.2,2004-07-26,0833,Terra,MODIS,58,6.03,318.9,18.3,D,0
35.9891,40.1413,340,1.5,1.2,2004-07-26,0833,Terra,MODIS,80,6.03,315.9,41.3,D,0
36.5639,37.1299,329.8,1.1,1,2004-07-26,0833,Terra,MODIS,68,6.03,314.9,8.9,D,2
36.6843,39.7759,343.6,1.5,1.2,2004-07-26,1009,Aqua,MODIS,85,6.03,320.3,47.3,D,0
36.7215,39.7449,327.9,1.1,1.1,2004-07-26,1936,Terra,MODIS,100,6.03,297.3,29.1,N,0
36.7309,39.7431,332.8,1.1,1.1,2004-07-26,1936,Terra,MODIS,100,6.03,297.7,36.3,N,0
36.8418,40.3502,308.1,1.2,1.1,2004-07-26,1936,Terra,MODIS,70,6.03,292.4,10,N,0
36.8534,40.2809,305.7,1.2,1.1,2004-07-26,1936,Terra,MODIS,60,6.03,292.8,7.9,N,0
36.8247,41.9491,306.7,1.4,1.2,2004-07-26,1936,Terra,MODIS,66,6.03,295.3,10.2,N,0
36.7765,40.4895,308.9,1.2,1.1,2004-07-26,1936,Terra,MODIS,73,6.03,294.9,10,N,0
37.1771,42.292,339.3,2.3,1.5,2004-07-27,1052,Aqua,MODIS,80,6.03,315.4,66.5,D,0
37.175,42.2658,335.7,2.3,1.5,2004-07-27,1052,Aqua,MODIS,73,6.03,317.6,44.6,D,0
37.1722,42.2877,345.7,2.3,1.5,2004-07-27,1052,Aqua,MODIS,88,6.03,316.8,107.7,D,0
37.2032,42.2153,310.1,2.4,1.5,2004-07-27,1841,Terra,MODIS,79,6.03,296.2,26.9,N,0
37.2042,42.2377,324.9,2.4,1.5,2004-07-27,1841,Terra,MODIS,100,6.03,297.1,75.1,N,0
37.2089,42.2413,322.3,2.4,1.5,2004-07-27,1841,Terra,MODIS,100,6.03,296.9,65.1,N,0
36.8025,40.6701,307.7,1.5,1.2,2004-07-27,2254,Aqua,MODIS,72,6.03,294.7,13.2,N,0
36.6347,37.3647,333.3,1,1,2004-07-28,0820,Terra,MODIS,69,6.03,316.7,9.9,D,0
36.6816,38.5125,330.7,1,1,2004-07-28,0820,Terra,MODIS,47,6.03,316.8,5.9,D,0
36.7107,39.8776,333.5,1,1,2004-07-28,0820,Terra,MODIS,55,6.03,319.7,10.6,D,0
36.7089,39.889,333.5,1,1,2004-07-28,0820,Terra,MODIS,37,6.03,319.5,9.7,D,0
36.8517,41.0932,345.4,1.1,1.1,2004-07-28,0820,Terra,MODIS,87,6.03,321.6,27.9,D,0
36.8495,41.1057,340.5,1.1,1.1,2004-07-28,0820,Terra,MODIS,59,6.03,321.6,17.9,D,0
36.8423,41.0908,340.3,1.1,1.1,2004-07-28,0820,Terra,MODIS,74,6.03,320.5,16.5,D,2
36.8401,41.1032,337.8,1.1,1.1,2004-07-28,0820,Terra,MODIS,56,6.03,320.3,12.6,D,0
36.8029,40.409,337.6,2.1,1.4,2004-07-28,0957,Aqua,MODIS,75,6.03,314.6,48.9,D,0
36.9733,40.827,309.9,1,1,2004-07-28,1923,Terra,MODIS,72,6.03,297.7,7.4,N,0
35.1112,40.5624,315.5,1,1,2004-07-28,1923,Terra,MODIS,87,6.03,301.1,10.1,N,2
36.7962,40.0947,308,1,1,2004-07-28,1923,Terra,MODIS,65,6.03,296.8,6.3,N,0
36.7946,40.0837,310.2,1,1,2004-07-28,1923,Terra,MODIS,74,6.03,296.7,7.8,N,0
36.9323,40.6637,309,1,1,2004-07-28,1923,Terra,MODIS,69,6.03,296.1,6.7,N,0
36.9428,40.6728,309.7,1,1,2004-07-28,1923,Terra,MODIS,71,6.03,296.9,7,N,0
36.9412,40.6617,312.9,1,1,2004-07-28,1923,Terra,MODIS,82,6.03,296.5,9.5,N,0
